Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
9.9013e-05,451.012,403.746,854.758
0.0997055,274.65,250.769,525.418
0.200279,360.484,293.212,653.695
0.299816,313.465,279.171,592.635
0.400367,308.266,272.769,581.035
0.500934,262.374,235.421,497.795
0.6005,260.598,242.49,503.088
0.701047,285.64,263.055,548.694
0.801552,336.291,308.445,644.735
0.901113,292.25,268.156,560.406
1.00067,265.839,245.826,511.665
1.1012,264.681,244.236,508.916
1.20076,260.382,236.566,496.948
1.30031,276.3,252.844,529.143
1.40082,271.2,257.766,528.966
1.50139,253.178,235.628,488.806
1.60096,261.631,249.08,510.711
1.70154,259.402,247.783,507.185
1.80207,413.683,398.388,812.072
1.90158,256.54,242.891,499.431
2.00215,274.826,271.831,546.657
2.10304,302.211,271.572,573.783
2.20362,265.501,251.024,516.525
2.30416,287.674,319.129,606.803
2.40368,261.185,253.108,514.294
2.50319,345.619,304.332,649.951
2.60376,244.567,234.493,479.06
2.70328,292.017,286.109,578.126
2.80282,355.068,339.711,694.779
2.9034,247.546,237.59,485.135
3.00393,277.098,258.453,535.551
3.10344,285.632,263.898,549.53
3.204,286.301,267.457,553.758
3.30456,335.274,327.798,663.072
3.40412,263.827,247.877,511.704
3.50461,251.128,226.358,477.486
3.60512,255.788,233.451,489.239
3.70468,284.694,271.77,556.464
3.80419,310.614,304.933,615.547
3.90474,282.977,271.174,554.151
4.00531,241.806,234.299,476.105
4.10487,266.013,255.265,521.278
4.20545,247.219,235.948,483.166
4.30603,247.018,234.019,481.037
4.40559,257.117,249.685,506.803
4.50616,255.252,247.132,502.384
4.60669,251.883,280.409,532.292
4.70624,243.292,235.53,478.822
4.8068,402.454,400.806,803.26
4.90736,236.984,265.887,502.871
5.00687,276.785,258.673,535.458
5.10746,332.812,294.643,627.454
5.20806,429.313,377.941,807.254
5.30796,338.972,294.625,633.596
5.40847,278.66,254.378,533.037
5.50796,258.824,242.672,501.496
5.60852,248.237,230.885,479.123
5.7091,275.919,259.441,535.359
5.80862,316.529,310.532,627.061
5.90817,268.409,253.764,522.173
6.00873,282.755,270.522,553.277
6.10824,261.609,247.379,508.988
6.20779,279.494,263.412,542.906
6.30834,238.462,233.356,471.818
6.40889,255.217,245.439,500.656
6.50837,274.374,246.124,520.498
6.60891,283.83,268.112,551.942
6.70949,262.377,263.024,525.401
6.80903,312.035,304.262,616.297
6.90858,258.859,250.764,509.622
7.00909,260.396,252.493,512.889
7.10862,257.636,257.731,515.367
7.20818,235.365,235.3,470.665
7.30874,260.374,261.81,522.184
7.40931,240.487,239.21,479.697
7.50884,256.603,253.834,510.437
7.60939,324.938,282.929,607.867
7.70999,264.764,258.208,522.972
7.80953,345.405,311.45,656.855
7.91013,249.519,247.662,497.181
8.01063,257.88,249.59,507.471
8.11016,241.695,238.117,479.812
8.21071,253.678,244.991,498.669
8.31124,242.822,237.544,480.367
8.41077,326.147,291.632,617.779
8.51034,243.034,248.588,491.622
8.61083,271.736,281.092,552.828
8.71137,290.833,281.67,572.504
8.81089,304.867,324.241,629.108
8.91144,272.728,294.138,566.866
9.01196,230.236,227.717,457.953
9.1115,319.658,266.103,585.761
9.21204,243.391,237.538,480.929
9.3125,253.177,244.638,497.815
9.41202,259.311,260.573,519.884
9.51156,231.604,223.852,455.456
9.61211,254.052,243.238,497.29
9.71262,231.955,232.244,464.2
9.81221,392.023,393.818,785.841
9.9128,252.472,243.359,495.831
10.0133,274.917,259.997,534.915
10.1128,255.92,244.897,500.817
10.2134,307.233,280.745,587.978
10.314,283.295,260.922,544.217
10.4135,335.564,288.034,623.598
10.5131,303.944,278.947,582.891
10.6136,241.083,231.598,472.681
10.7132,307.804,272.329,580.133
10.8127,341.752,314.047,655.798
10.9133,274.809,260.387,535.196
11.0127,270.244,257.886,528.13
11.1123,267.558,250.087,517.645
11.2128,269.412,258.069,527.482
11.3133,236.722,239.923,476.644
11.4129,240.963,240.241,481.204
11.5124,249.953,246.676,496.629
11.6129,244.568,239.448,484.017
11.7125,369.743,322.692,692.435
11.8121,340.407,349.141,689.548
11.9126,303.467,282.39,585.858
12.0121,232.397,199.112,431.509
12.1117,259.578,230.079,489.658
12.2121,242.473,228.944,471.417
12.3127,261.828,247.409,509.238
12.4122,255.488,247.572,503.061
12.5128,234.403,231.532,465.934
12.6133,251.496,245.92,497.416
12.7129,291.058,259.771,550.83
12.8124,317.813,317.875,635.688
12.9129,275.828,278.351,554.18
13.0134,323.089,287.897,610.986
13.113,288.369,264.11,552.479
13.2135,223.798,216.719,440.516
13.3141,417.993,332.731,750.724
13.4136,265.582,273.042,538.624
13.5142,342.372,301.042,643.414
